CaseID;Prefix length;Groud truth;Predicted;Levenshtein;Damerau_Levenshtein;Jaccard;Ground truth times;Predicted times;MAE;MAE_days
1-739695919;3;¥¥¢¢¥¤¥¤;¥¥¢¥¡¥¤;0,75;0,75;0,75;2166120;23023898,13261726;20857778,13261726;241,4094691275146
1-741495923;3;¤;§¤;0,5;0,5;0,5;333273;17998105,421987314;17664832,421987314;204,4540789581865
1-741987554;3;¥§¢¥¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢;0,11111111111111116;0,11111111111111116;0,75;684292;36826710,668228;36142418,668228;418,3150308822685
1-741995108;3;§¥¤;¡¥¡¥¢¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥;0,02777777777777779;0,02777777777777779;0,19999999999999996;11412;138748505,2893955;138737093,2893955;1605,7533945531889
1-741995344;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1456913;57950540,51988934;56493627,51988934;653,8614296283488
1-742296921;3;¤;§¤;0,5;0,5;0,5;2667;10217180,681420995;10214513,681420995;118,22353797940967
1-742383139;3;¤;§¤;0,5;0,5;0,5;1;17361358,38332338;17361357,38332338;200,94163638105763
1-744436513;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;487;33398734,858637676;33398247,858637676;386,5537946601583
1-745941359;3;¡¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;1296501;52080539,49325432;50784038,49325432;587,7782233015546
1-746205481;3;¡§¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,5;514784;53387772,061916515;52872988,061916515;611,955880346256
1-747680998;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;167136;56224173,30744861;56057037,30744861;648,808302169544
1-749012057;3;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;160;40464484,99283523;40464324,99283523;468,3370948244818
1-750161066;3;¤;§¤;0,5;0,5;0,5;86;16814274,4014431;16814188,4014431;194,6086620537396
1-751006831;3;¤¥¡¥¤;¤;0,19999999999999996;0,19999999999999996;0,33333333333333326;254;1642242,1160217451;1641988,1160217451;19,004492083585014
1-752067921;3;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;1631;34832979,32435419;34831348,32435419;403,14060560595124
1-659718901;4;¤;¤;1,0;1,0;1,0;315;891473,8905523139;891158,8905523139;10,31433901102215
1-659922661;4;¥¤;¥¤;1,0;1,0;1,0;3002516;3780426,2204933716;777910,2204933716;9,003590514969579
1-660268091;4;¥¤¥¢¥¤¥¤;¥¤;0,25;0,25;0,6666666666666666;1477736;11323987,611819513;9846251,611819513;113,96124550717029
1-660636558;4;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;2844354;32263275,010876127;29418921,010876127;340,4967709592144
1-660648920;4;¥¢¥§¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥;0,08333333333333337;0,08333333333333337;0,75;6647163;25479064,916724082;18831901,916724082;217,96182773986206
1-661134924;4;¤;¥¤;0,5;0,5;0,5;1922456;823369,2478361061;1099086,752163894;12,720911483378403
1-661184751;4;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;3113640;1746083,5046972826;1367556,4953027174;15,828200177114786
1-663582660;4;¥¤;¥¤;1,0;1,0;1,0;70086;1885554,3401997935;1815468,3401997935;21,01236504860872
1-663891165;4;¤;¤;1,0;1,0;1,0;2679620;11400726,061736358;8721106,061736358;100,93872756639304
1-669119156;4;¢¥¡¡¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢;0,05555555555555558;0,05555555555555558;0,4;1888601;29008543,12887203;27119942,12887203;313,888219084167
1-670754761;4;¥¥¥¤¥¤¥¤;¥§¤;0,25;0,25;0,6666666666666666;2423671;18212398,292142775;15788727,292142775;182,73989921461546
1-672506739;4;¢¥¤;§¤;0,33333333333333337;0,33333333333333337;0,25;2480678;14371516,955242166;11890838,955242166;137,6254508708584
1-672862385;4;¥¤;¥¤;1,0;1,0;1,0;6648861;1886872,9109555034;4761988,089044496;55,11560288245945
1-673224718;4;¤;¤;1,0;1,0;1,0;2167080;10958394,008109914;8791314,008109914;101,75131953830919
1-673359575;4;¤;¤;1,0;1,0;1,0;49;2014197,5951031905;2014148,5951031905;23,311905035916556
1-673429845;4;¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¥¥;0,0;0,0;0,0;311;30989921,33038325;30989610,33038325;358,67604549054687
1-675150191;4;¥§¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;2585582;17478413,945420746;14892831,945420746;172,3707401090364
1-675150672;4;¥¤;¥¤;1,0;1,0;1,0;188;10624711,98843766;10624523,98843766;122,9690276439544
1-675685459;4;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;471644;1473827,508275416;1002183,508275416;11,599346160595092
1-675797761;4;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;530301;1622526,5599513508;1092225,5599513508;12,641499536473967
1-675826063;4;¢¥¡¡¢¥§¡¥¤;¥¤;0,19999999999999996;0,19999999999999996;0,4;7273028;51026204,90602041;43753176,90602041;506,40251048634735
1-677811170;4;¢¥¡¥¡¥¤;¥¤;0,2857142857142857;0,2857142857142857;0,5;2438232;49207942,70441508;46769710,70441508;541,3160961159153
1-678755621;4;¢¥¡¥¤;¤;0,19999999999999996;0,19999999999999996;0,25;7931725;8664848,244545445;733123,2445454448;8,485222737794501
1-681929091;4;¥¤;¥¤;1,0;1,0;1,0;4189;6436714,2774332315;6432525,2774332315;74,4505240443661
1-682262974;4;¥¢¥¢¥¢¥¢¥¢¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¥¤;0,08333333333333337;0,08333333333333337;0,6666666666666666;6568918;1849207,0505210748;4719710,949478925;54,62628413748756
1-683752875;4;¤;¥¤;0,5;0,5;0,5;15738;5364562,328785445;5348824,328785445;61,907688990572275
1-685134878;4;¡¢¡¢¥¤;¥§¢¥¢¥¡¥¤;0,4444444444444444;0,4444444444444444;0,8;5634463;31123864,297406323;25489401,297406323;295,0162187199806
1-686531969;4;¤¥¤¥¤;¡¥¤;0,4;0,4;0,6666666666666666;551;16454547,64926374;16453996,64926374;190,43977603314514
1-686642441;4;¡¥¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;4076695;8815206,414423466;4738511,414423466;54,843882111382705
1-686642543;4;¢¥£¥¤;¥¤;0,4;0,4;0,5;4210879;1388750,2777602766;2822128,7222397234;32,66352687777458
1-687589251;4;¢¥¢¥¢¥¢¥¤;¤;0,11111111111111116;0,11111111111111116;0,33333333333333326;3283010;1102284,1707440969;2180725,829255903;25,239882283054435
1-687668119;4;§¤;¥¤;0,5;0,5;0,33333333333333326;1288570;40376724,1183831;39088154,1183831;452,4091911849896
1-688280019;4;§¥¤;§¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;791868;9224629,10637469;8432761,10637469;97,6014016941515
1-688380091;4;§¥§¡¤;¤;0,19999999999999996;0,19999999999999996;0,25;2452426;1509389,839464426;943036,160535574;10,914770376569143
1-688515611;4;¤;¤;1,0;1,0;1,0;11;1950325,225253691;1950314,225253691;22,573081310806607
1-688564824;4;¡¥¤;¡¥¤;1,0;1,0;1,0;2609590;33498890,16322602;30889300,16322602;357,51504818548636
1-688725917;4;¢¥¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;2536561;1497910,6727676806;1038650,3272323194;12,021415824448141
1-689469104;4;¥¢¥¢¥¤;¥¤;0,33333333333333337;0,33333333333333337;0,6666666666666666;1847477;1530945,3701360978;316531,6298639022;3,6635605308322017
1-690762471;4;¤;¤;1,0;1,0;1,0;262;941321,914114404;941059,914114404;10,891897154101898
1-691093464;4;¥¢¥¤;¥¤;0,5;0,5;0,6666666666666666;2049821;1976523,6366210366;73297,36337896343;0,8483491131824471
1-691221687;4;¥¢¥¢¥¤;¥¤;0,33333333333333337;0,33333333333333337;0,6666666666666666;1203204;1729127,726482265;525923,7264822649;6,087080167618807
1-691786096;4;¡¤;¥¤;0,5;0,5;0,33333333333333326;1392003;14766293,346301164;13374290,346301164;154,79502715626347
1-691786330;4;¤;¥¤;0,5;0,5;0,5;92441;7815886,89599098;7723445,89599098;89,391734907303
1-692193396;4;¥¤;¥¤;1,0;1,0;1,0;5634981;41393394,74699682;35758413,74699682;413,87052947912986
1-693456968;4;¤;¤;1,0;1,0;1,0;266;1010993,4063677089;1010727,4063677089;11,698233869996631
1-693595201;4;¥¤;¥¤;1,0;1,0;1,0;6810906;1965267,2889344222;4845638,711065577;56,08378137807381
1-693732401;4;¥§¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;5143813;47373718,08511567;42229905,08511567;488,7720495962462
1-693789171;4;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;48;13330430,712737538;13330382,712737538;154,28683695298076
1-694222066;4;¡¡¥¤;¥¤;0,5;0,5;0,6666666666666666;1141148;2273826,097121366;1132678,0971213658;13,109700198163956
1-694354058;4;¤;§¤;0,5;0,5;0,5;3604;8373991,707336534;8370387,707336534;96,87948735343211
1-694385837;4;¥¥¤¥¤;;0,0;0,0;0,0;186779;0,0;186779,0;2,1617939814814813
1-694597155;4;¤;¤;1,0;1,0;1,0;9;1160884,3434315342;1160875,3434315342;13,436057215642757
1-694828073;4;¡§¡¢¥¡¥¡¢¥¥¤;¥¤;0,16666666666666663;0,16666666666666663;0,4;4773592;24800165,147046447;20026573,147046447;231,7890410537783
1-695258011;4;¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥;0,0;0,0;0,0;4075257;58901212,8570792;54825955,8570792;634,55967427175
1-695425289;4;¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥;0,0;0,0;0,0;165946;38199320,61663961;38033374,61663961;440,2010950999954
1-695486321;4;¥¤;¥¤;1,0;1,0;1,0;5166536;1568713,6217951705;3597822,3782048295;41,64146271070405
1-696097603;4;¢¥¡¥¢¡§¤;¥¤;0,25;0,25;0,4;2676233;20011057,880903937;17334824,880903937;200,63454723268447
1-696680265;4;¥¥§¤;¥¤;0,5;0,5;0,6666666666666666;2257745;1668400,1598481587;589344,8401518413;6,821120835090755
1-696835891;4;¤;¤;1,0;1,0;1,0;1294;989810,6312867736;988516,6312867736;11,441164713967288
1-697041731;4;¤;¢¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1018;2719450,8660318777;2718432,8660318777;31,463343356850437
1-697458590;4;¢¡¥¥¡§¤;¥¤;0,2857142857142857;0,2857142857142857;0,4;4657002;53082244,438881435;48425242,438881435;560,4773430426092
1-697459701;4;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1640;31614611,14284522;31612971,14284522;365,8908697088567
1-697987547;4;¢¥¥¤;¡¥¤;0,5;0,5;0,5;4931254;24352913,897520132;19421659,897520132;224,78773029537192
1-698044001;4;¥¤;¥¤;1,0;1,0;1,0;2239282;50777794,899450615;48538512,899450615;561,7883437436413
1-698216063;4;¥¤;¤;0,5;0,5;0,5;26567;5658986,424110303;5632419,424110303;65,19003963090628
1-698842669;4;¤¥¤;¥¤;0,6666666666666667;0,6666666666666667;1,0;2686223;911110,7974016214;1775112,2025983785;20,54528012266642
1-698998499;4;¥¢¥§¤;¥¤;0,4;0,4;0,5;1903632;1525839,6737431698;377792,32625683025;4,372596368713313
1-699103215;4;¥¢¥¡¢¥¢¥¥¤;¥¥¢¥¡¥¤;0,6;0,6;1,0;1487270;18167501,672624916;16680231,672624916;193,05823695167726
1-699661601;4;¥¢¥¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥;0,08333333333333337;0,08333333333333337;0,5;325456;31773979,433747713;31448523,433747713;363,9875397424504
1-700498223;4;¢¥¢¡¢¥¡¢¥¥¢¥§¥¤;¥¤;0,1333333333333333;0,1333333333333333;0,4;2260420;26135278,92593279;23874858,92593279;276,3293857168147
1-700566882;4;¥¤;;0,0;0,0;0,0;1905692;0,0;1905692,0;22,05662037037037
1-700842031;4;¥§¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;5417699;2461838,287106459;2955860,712893541;34,21135084367524
1-701429911;4;¤;¤;1,0;1,0;1,0;1113986;14639144,181203032;13525158,181203032;156,54118265281286
1-702482271;4;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;1290;31151368,580318168;31150078,580318168;360,53331690183063
1-702501138;4;¥¤;¥¤;1,0;1,0;1,0;722493;1965752,8037048443;1243259,8037048443;14,389581061398662
1-703190797;4;¥¢¥¢¥¢¥¤;¤;0,125;0,125;0,33333333333333326;1320259;1000264,2293182232;319994,7706817768;3,7036431791872317
1-703540157;4;¢¥§¢¥¢¥¢¥§¥¢¥¤;¥¢¥¤;0,2857142857142857;0,2857142857142857;0,75;4858009;2323333,941330159;2534675,058669841;29,33651688275279
1-704650867;4;¥§¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;3129225;1476260,8489190899;1652964,1510809101;19,131529526399422
1-704661542;4;§¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥;0,02777777777777779;0,02777777777777779;0,25;1111516;24807417,56227266;23695901,56227266;274,2581199337113
1-704703712;4;¡¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;63869;750145,4733296084;686276,4733296084;7,943014737611209
1-704973871;4;¥¤;¥¤;1,0;1,0;1,0;641570;6698650,354959956;6057080,354959956;70,10509670092542
1-704977245;4;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;141339;836699,3705776348;695360,3705776348;8,048152437241143
1-707300171;4;¥¢¡¢¥¥¥§¤;¥¥¢¥¢¥¡¥¤;0,5555555555555556;0,5555555555555556;0,8;4127329;19623163,480736576;15495834,480736576;179,34993611963628
1-707660543;4;¢¥¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;3214420;54002902,34376008;50788482,34376008;587,8296567564824
1-708131711;4;¥¡¤;¥¡¥¢¥¡¥¤;0,375;0,375;0,75;2339495;71747930,4002922;69408435,4002922;803,3383726885671
1-708613661;4;¤;¤;1,0;1,0;1,0;1;2173244,6020970712;2173243,6020970712;25,153282431679067
1-709552565;4;¢¥¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;1199478;50070186,01686665;48870708,01686665;565,6331946396602
1-709663551;4;¢¡¥¤;¤;0,25;0,25;0,25;554;1283247,807719569;1282693,807719569;14,845993144902419
1-709802861;4;¤;¤;1,0;1,0;1,0;1484;991522,3867990714;990038,3867990714;11,458777624989253
1-710114300;4;¢¥¢¥¢¥¤;¥¤;0,2857142857142857;0,2857142857142857;0,6666666666666666;3276971;46770023,10554368;43493052,10554368;503,3918067771259
1-716571976;4;¥¤;¥¤;1,0;1,0;1,0;135761;1700559,7159226567;1564798,7159226567;18,111096249104822
1-717122893;4;¤;¥¤;0,5;0,5;0,5;3014321;3505662,0378352217;491341,03783522174;5,686817567537289
1-718973785;4;¤;¤;1,0;1,0;1,0;1321948;6043143,084461793;4721195,084461793;54,6434616257152
1-719199254;4;¤¥¤¥¤;¤;0,19999999999999996;0,19999999999999996;0,5;72208;1361608,198437581;1289400,198437581;14,923613407842373
1-720069371;4;¥§¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢;0,05555555555555558;0,05555555555555558;0,5;2305903;30573432,81572214;28267529,81572214;327,1704839782655
1-722674364;4;¢¥¢¡¢¡¥¤;¥¡¥¤;0,5;0,5;0,75;1679665;12500736,276139732;10821071,276139732;125,24388051087654
1-726517211;4;¢¡¡¥¤;¡¥¤;0,6;0,6;0,75;1737221;27923480,438196715;26186259,438196715;303,0817064606101
1-728470722;4;¡¢¥¡¥¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¡¥¢¥¢¥¢¥¢¥¥;0,11111111111111116;0,11111111111111116;0,6;3437018;36622957,89797741;33185939,89797741;384,09652659696076
1-728630851;4;¤;§¤;0,5;0,5;0,5;116;10994117,19597419;10994001,19597419;127,24538421266423
1-732289301;4;¡¥¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;2322960;933898,5196532693;1389061,4803467307;16,07710046697605
1-733562890;4;§¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1982785;1071115,7666320633;911669,2333679367;10,551727238054823
1-735881798;4;¤;¤;1,0;1,0;1,0;26;1271859,7440597299;1271833,7440597299;14,72029796365428
1-736351127;4;¥¢¥¢¥¢¥¥¤;¥¤;0,2222222222222222;0,2222222222222222;0,6666666666666666;638692;1066150,4977485486;427458,49774854863;4,9474363165341275
1-736351222;4;¥¢¥¢¥¢¥¥¤;¥¤;0,2222222222222222;0,2222222222222222;0,6666666666666666;638830;1063495,2583274404;424665,25832744036;4,915107156567597
1-737341073;4;¤;¤;1,0;1,0;1,0;131;979395,1922377858;979264,1922377858;11,334076299048446
1-739695919;4;¥¢¢¥¤¥¤;¥¤;0,2857142857142857;0,2857142857142857;0,6666666666666666;1964988;1011962,8408385473;953025,1591614527;11,030383786590887
1-741987554;4;§¢¥¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥;0,08333333333333337;0,08333333333333337;0,75;684072;31252888,620669145;30568816,620669145;353,8057479244114
1-741995108;4;¥¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢;0,02777777777777779;0,02777777777777779;0,25;11177;27867921,450523105;27856744,450523105;322,4160237329063
1-745941359;4;¤;¥¤;0,5;0,5;0,5;535;38871072,632223;38870537,632223;449,8904818544329
1-746205481;4;§¤;¥¤;0,5;0,5;0,33333333333333326;514764;52918772,830387376;52404008,830387376;606,5278799813353
1-751006831;4;¥¡¥¤;;0,0;0,0;0,0;61;0,0;61,0;0,0007060185185185185
1-752067921;4;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;148;31351811,641654238;31351663,641654238;362,8664773339611
1-659922661;5;¤;¤;1,0;1,0;1,0;68;444034,9442304369;443966,9442304369;5,13850629896339
1-660268091;5;¤¥¢¥¤¥¤;¤;0,1428571428571429;0,1428571428571429;0,33333333333333326;788685;803102,3496831005;14417,349683100474;0,16686747318403328
1-660648920;5;¢¥§¤;§¤;0,5;0,5;0,5;4836883;5498245,698164966;661362,698164966;7,65466085839081
1-661184751;5;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;3113596;41339539,53948547;38225943,53948547;442,42990207737813
1-663582660;5;¤;¤;1,0;1,0;1,0;41;985667,8663869653;985626,8663869653;11,407718360960246
1-669119156;5;¥¡¡¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥¢;0,02777777777777779;0,02777777777777779;0,19999999999999996;1374310;26880554,03704427;25506244,03704427;295,21115783616057
1-670754761;5;¥¥¤¥¤¥¤;§¤;0,1428571428571429;0,1428571428571429;0,33333333333333326;1986503;10839013,07933854;8852510,07933854;102,45960739975162
1-672506739;5;¥¤;¥¤;1,0;1,0;1,0;1910800;1899136,48400234;11663,515997660113;0,13499439812106612
1-672862385;5;¤;¤;1,0;1,0;1,0;6648688;973518,586240975;5675169,413759025;65,6848311777665
1-675150191;5;§¤;¤;0,5;0,5;0,5;1370853;1270988,8358362126;99864,16416378738;1,1558352333771689
1-675150672;5;¤;¤;1,0;1,0;1,0;187;937880,4278778125;937693,4278778125;10,852933193030237
1-675685459;5;¥¤;¥¤;1,0;1,0;1,0;471511;1199370,2538958131;727859,2538958131;8,42429692009043
1-675797761;5;¥¤;¥¤;1,0;1,0;1,0;530187;1309364,8705165864;779177,8705165864;9,018262390238268
1-675826063;5;¥¡¡¢¥§¡¥¤;¡¥¢¥¡¥¤;0,6666666666666667;0,6666666666666667;0,8;7264692;57840961,44967967;50576269,44967967;585,3734890009222
1-677811170;5;¥¡¥¡¥¤;¡¥¢¥¡¥¤;0,7142857142857143;0,7142857142857143;0,75;2437938;56450454,69309807;54012516,69309807;625,1448691330795
1-678755621;5;¥¡¥¤;¥¤;0,5;0,5;0,6666666666666666;6375892;1804571,4089958048;4571320,591004195;52,90880313662262
1-681929091;5;¤;¤;1,0;1,0;1,0;113;1014490,9654499114;1014377,9654499114;11,740485711225826
1-682262974;5;¢¥¢¥¢¥¢¥¢¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¤;0,04347826086956519;0,04347826086956519;0,33333333333333326;6547513;1090394,2735206925;5457118,726479308;63,16109637128828
1-685134878;5;¢¡¢¥¤;¥¢¥¢¥¢¥¤;0,5;0,5;0,75;4852138;5926307,273932237;1074169,2739322372;12,43251474458608
1-686531969;5;¥¤¥¤;;0,0;0,0;0,0;548;0,0;548,0;0,006342592592592592
1-686642441;5;¥¤;¥¤;1,0;1,0;1,0;110;3784195,064174362;3784085,064174362;43,797280835351415
1-686642543;5;¥£¥¤;¥¡¥¤;0,75;0,75;0,5;4210810;16135433,772053396;11924623,772053396;138,0164788432106
1-687589251;5;¥¢¥¢¥¢¥¤;¥¤;0,25;0,25;0,6666666666666666;3279712;1712731,5724441228;1566980,4275558772;18,13634754115599
1-687668119;5;¤;¤;1,0;1,0;1,0;69;5501269,337408716;5501200,337408716;63,671300201489764
1-688280019;5;¥¤;¤;0,5;0,5;0,5;791815;9034355,781957773;8242540,7819577735;95,39977756895571
1-688380091;5;¥§¡¤;¤;0,25;0,25;0,25;2452260;14225048,30222601;11772788,30222601;136,2591238683566
1-688564824;5;¥¤;¥¤;1,0;1,0;1,0;2603653;32844304,65914504;30240651,65914504;350,0075423512157
1-688725917;5;¥¤;¥¤;1,0;1,0;1,0;2536463;1341964,175122091;1194498,824877909;13,825217880531353
1-689469104;5;¢¥¢¥¤;¤;0,19999999999999996;0,19999999999999996;0,33333333333333326;1847458;1104279,35792677;743178,6420732299;8,601604653625346
1-691093464;5;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;417784;856004,318819063;438220,318819063;5,071994430776193
1-691221687;5;¢¥¢¥¤;¤;0,19999999999999996;0,19999999999999996;0,33333333333333326;1203021;948106,7897821907;254914,2102178093;2,950395951595015
1-691786096;5;¤;¥¢¥¡¥¤;0,16666666666666663;0,16666666666666663;0,25;1383932;69735686,52055153;68351754,52055153;791,1082699137909
1-692193396;5;¤;¤;1,0;1,0;1,0;1;406120,19152615697;406119,19152615697;4,700453605626817
1-693595201;5;¤;¤;1,0;1,0;1,0;6810423;1118442,2299093544;5691980,770090645;65,87940706123432
1-693732401;5;§¤;¤;0,5;0,5;0,5;4919542;584369,172722781;4335172,827277219;50,175611426819664
1-694222066;5;¡¥¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;6488;3389845,722435167;3383357,722435167;39,159232898555175
1-694385837;5;¥¤¥¤;¤;0,25;0,25;0,5;14172;927138,6743148145;912966,6743148145;10,566743915680723
1-694828073;5;§¡¢¥¡¥¡¢¥¥¤;¥¢¥¡¥¤;0,4545454545454546;0,4545454545454546;0,8;4431899;65116911,99518694;60685012,99518694;702,3728355924414
1-695486321;5;¤;¤;1,0;1,0;1,0;4937048;1095915,546999145;3841132,4530008547;44,457551539361745
1-696097603;5;¥¡¥¢¡§¤;¥¤;0,2857142857142857;0,2857142857142857;0,4;2485806;1557338,5027419222;928467,4972580778;10,74615158863516
1-696680265;5;¥§¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;2257744;1127338,0580329741;1130405,9419670259;13,083402106099836
1-697458590;5;¡¥¥¡§¤;¡¥¢¥¡¥¤;0,7142857142857143;0,7142857142857143;0,6;4581921;58551473,72776844;53969552,72776844;624,6476010158385
1-697987547;5;¥¥¤;¥¤;0,6666666666666667;0,6666666666666667;1,0;4931202;1518436,6164246171;3412765,3835753826;39,4995993469373
1-698044001;5;¤;¤;1,0;1,0;1,0;37;453725,8534034217;453688,8534034217;5,251028395872936
1-698216063;5;¤;¤;1,0;1,0;1,0;738;724665,088860547;723927,088860547;8,378785750700777
1-698842669;5;¥¤;;0,0;0,0;0,0;2686200;0,0;2686200,0;31,09027777777778
1-698998499;5;¢¥§¤;¤;0,25;0,25;0,25;1903530;1149719,3441772114;753810,6558227886;8,724660368319313
1-699103215;5;¢¥¡¢¥¢¥¥¤;¤;0,11111111111111116;0,11111111111111116;0,25;621408;920944,219944797;299536,219944797;3,4668543975092243
1-699661601;5;¢¥¤;§¤;0,33333333333333337;0,33333333333333337;0,25;260333;5682535,1174527155;5422202,1174527155;62,75696895199902
1-700498223;5;¥¢¡¢¥¡¢¥¥¢¥§¥¤;¡¥¢¥¡¥¤;0,4285714285714286;0,4285714285714286;0,8;2260058;55263640,33950219;53003582,33950219;613,4673881886828
1-700566882;5;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1833187;15119692,455764972;13286505,455764972;153,7789983306131
1-700842031;5;§¤;¤;0,5;0,5;0,5;5417113;716198,3959175065;4700914,604082493;54,408733843547374
1-702482271;5;¤;¡¥¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;216;31193026,042094875;31192810,042094875;361,0278940057277
1-702501138;5;¤;¤;1,0;1,0;1,0;678;979867,9464481566;979189,9464481566;11,33321697277959
1-703190797;5;¢¥¢¥¢¥¤;¤;0,1428571428571429;0,1428571428571429;0,33333333333333326;1320093;857500,9852758768;462592,0147241232;5,354074244492167
1-703540157;5;¥§¢¥¢¥¢¥§¥¢¥¤;¥¤;0,15384615384615385;0,15384615384615385;0,5;3913256;1586586,6266127387;2326669,3733872613;26,92904367346367
1-704650867;5;§¤;¤;0,5;0,5;0,5;3114896;1130167,221433631;1984728,778566369;22,971397900073715
1-704661542;5;¤;¥§¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1795;10024351,318667602;10022556,318667602;116,00180924383798
1-704703712;5;¥¤;¥¤;1,0;1,0;1,0;63847;6470517,553149367;6406670,553149367;74,1512795503399
1-704973871;5;¤;¤;1,0;1,0;1,0;11;974035,0208299838;974024,0208299838;11,273426167013701
1-704977245;5;¥¤;¥¤;1,0;1,0;1,0;140525;1677868,740801784;1537343,740801784;17,793330333353982
1-707300171;5;¢¡¢¥¥¥§¤;¥¢¥¢¥¡¥¤;0,5;0,5;0,8;4126782;23889781,456172377;19762999,456172377;228,73841963162474
1-707660543;5;¥¤;¡¥¢¥¡¥¤;0,2857142857142857;0,2857142857142857;0,5;94721;61081921,55859699;60987200,55859699;705,8703768356133
1-708131711;5;¡¤;¤;0,5;0,5;0,5;1723679;948695,4933122606;774983,5066877394;8,969716512589576
1-709552565;5;¥¤;¡¥¢¥¡¥¤;0,2857142857142857;0,2857142857142857;0,5;149385;57189615,99289812;57040230,99289812;660,1878587140986
1-709663551;5;¡¥¤;¥¡¥¤;0,75;0,75;1,0;515;19285605,870390598;19285090,870390598;223,20707025915044
1-710114300;5;¥¢¥¢¥¤;¡¥¢¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥;0,11111111111111116;0,11111111111111116;0,5;3270797;128579567,56166822;125308770,56166822;1450,3329926119006
